transaction_id,contract_id,counterparty_id,transaction_type,accounting_period,transaction_date,currency,original_amount,exchange_rate,converted_amount_usd,processing_timestamp
TX000217,CTR0259,CP009,COMMISSION,2025-07,2025-07-25,BRL,1890.04,0.2,378.01,2025-07-25 20:41:00
TX000218,CTR0247,CP038,CLAIM,2025-12,2025-12-23,EUR,8361.58,1.1,9197.74,2025-12-24 08:32:00
TX000219,CTR0118,CP007,PREMIUM,2025-09,2025-09-09,EUR,2845.67,1.1,3130.24,2025-09-09 12:37:00
TX000220,CTR0300,CP002,PREMIUM,2025-08,2025-08-02,GBP,39708.87,1.27,50430.26,2025-08-02 12:18:00
TX000221,CTR0070,CP024,PREMIUM,2025-10,2025-10-28,GBP,1880.21,1.27,2387.87,2025-10-29 22:57:00
TX000222,CTR0466,CP049,COMMISSION,2025-01,2025-01-03,USD,2341.22,1.0,2341.22,2025-01-05 01:18:00
TX000223,CTR0423,CP039,COMMISSION,2025-11,2025-11-18,EUR,533.79,1.1,587.17,2025-11-19 11:05:00
TX000224,CTR0060,CP035,CLAIM,2025-12,2025-12-21,EUR,347603.83,1.1,382364.21,2025-12-23 19:47:00
TX000225,CTR0393,CP019,CLAIM,2025-10,2025-10-16,USD,2171.28,1.0,2171.28,2025-10-17 10:08:00
TX000226,CTR0059,CP038,PREMIUM,2025-10,2025-10-28,USD,5563.23,1.0,5563.23,2025-10-29 14:57:00
TX000227,CTR0361,CP043,COMMISSION,2025-05,2025-05-10,GBP,2455.13,1.27,3118.02,2025-05-10 16:47:00
TX000228,CTR0044,CP018,CLAIM,2025-07,2025-07-20,USD,4511.32,1.0,4511.32,2025-07-20 17:03:00
TX000229,CTR0245,CP032,COMMISSION,2025-02,2025-02-27,BRL,1472.09,0.2,294.42,2025-02-28 13:43:00
TX000230,CTR0329,CP008,CLAIM,2025-02,2025-02-28,EUR,54278.07,1.1,59705.88,2025-03-01 09:05:00
TX000231,CTR0365,CP006,CLAIM,2025-06,2025-06-19,BRL,75784.04,0.2,15156.81,2025-06-19 21:37:00
TX000232,CTR0210,CP039,CLAIM,2025-11,2025-11-18,EUR,19310.71,1.1,21241.78,2025-11-19 10:42:00
TX000233,CTR0461,CP037,CLAIM,2025-08,2025-08-02,USD,1546.54,1.0,1546.54,2025-08-02 19:29:00
TX000234,CTR0388,CP042,COMMISSION,2025-08,2025-08-21,EUR,2497.85,1.1,2747.64,2025-08-21 17:41:00
TX000235,CTR0105,CP040,CLAIM,2025-12,2025-12-17,GBP,6706.6,1.27,8517.38,2025-12-18 01:16:00
TX000236,CTR0336,CP041,COMMISSION,2025-01,2025-01-02,EUR,3806.46,1.1,4187.11,2025-01-03 16:23:00
TX000237,CTR0366,CP026,COMMISSION,2025-01,2025-01-19,GBP,4922.33,1.27,6251.36,2025-01-20 21:00:00
TX000238,CTR0167,CP017,CLAIM,2025-06,2025-06-30,BRL,6636.42,0.2,1327.28,2025-07-01 20:35:00
TX000239,CTR0370,CP039,PREMIUM,2025-03,2025-03-05,BRL,3825.55,0.2,765.11,2025-03-06 16:22:00
TX000240,CTR0450,CP015,COMMISSION,2025-12,2025-12-25,BRL,3077.08,0.2,615.42,2025-12-25 18:10:00
TX000241,CTR0409,CP047,COMMISSION,2025-04,2025-04-25,BRL,1586.46,0.2,317.29,2025-04-26 12:20:00
TX000242,CTR0382,CP047,COMMISSION,2025-08,2025-08-02,BRL,1104.4,0.2,220.88,2025-08-03 09:05:00
TX000243,CTR0318,CP037,COMMISSION,2025-01,2025-01-01,BRL,1003.11,0.2,200.62,2025-01-03 15:37:00
TX000244,CTR0136,CP016,PREMIUM,2025-09,2025-09-17,BRL,1521.95,0.2,304.39,2025-09-18 23:45:00
TX000245,CTR0398,CP010,COMMISSION,2025-12,2025-12-25,USD,1312.46,1.0,1312.46,2025-12-26 08:54:00
TX000246,CTR0183,CP025,PREMIUM,2025-08,2025-08-29,BRL,11854.35,0.2,2370.87,2025-08-31 18:41:00
TX000247,CTR0267,CP023,PREMIUM,2025-06,2025-06-18,USD,3662.46,1.0,3662.46,2025-06-20 03:35:00
TX000248,CTR0158,CP028,PREMIUM,2025-07,2025-07-09,GBP,12229.37,1.27,15531.3,2025-07-09 06:17:00
TX000249,CTR0157,CP007,PREMIUM,2025-06,2025-06-10,GBP,7036.83,1.27,8936.77,2025-06-10 01:55:00
TX000250,CTR0079,CP029,PREMIUM,2025-09,2025-09-10,BRL,12565.01,0.2,2513.0,2025-09-12 17:51:00
TX000251,CTR0481,CP015,PREMIUM,2025-02,2025-02-20,GBP,1196.05,1.27,1518.98,2025-02-21 13:13:00
TX000252,CTR0074,CP007,CLAIM,2025-03,2025-03-13,BRL,11463.3,0.2,2292.66,2025-03-13 09:16:00
TX000253,CTR0044,CP018,CLAIM,2025-07,2025-07-26,BRL,9669.38,0.2,1933.88,2025-07-26 09:54:00
TX000254,CTR0469,CP010,CLAIM,2025-05,2025-05-04,EUR,133143.42,1.1,146457.76,2025-05-05 12:18:00
TX000255,CTR0278,CP040,PREMIUM,2025-11,2025-11-15,GBP,5861.86,1.27,7444.56,2025-11-16 04:01:00
TX000256,CTR0219,CP023,COMMISSION,2025-11,2025-11-21,EUR,4889.84,1.1,5378.82,2025-11-23 16:30:00
TX000257,CTR0369,CP002,PREMIUM,2025-12,2025-12-10,EUR,16042.72,1.1,17646.99,2025-12-11 14:58:00
TX000258,CTR0192,CP032,CLAIM,2025-04,2025-04-09,GBP,25484.95,1.27,32365.89,2025-04-11 19:21:00
TX000259,CTR0064,CP049,PREMIUM,2025-04,2025-04-21,GBP,5002.38,1.27,6353.02,2025-04-21 14:13:00
TX000260,CTR0365,CP006,PREMIUM,2025-06,2025-06-02,EUR,5970.21,1.1,6567.23,2025-06-04 09:53:00
TX000261,CTR0088,CP016,PREMIUM,2025-10,2025-10-15,BRL,2937.44,0.2,587.49,2025-10-15 05:30:00
TX000262,CTR0277,CP024,COMMISSION,2025-02,2025-02-07,BRL,1078.45,0.2,215.69,2025-02-07 06:34:00
TX000263,CTR0475,CP032,PREMIUM,2025-09,2025-09-16,BRL,6616.19,0.2,1323.24,2025-09-16 11:03:00
TX000264,CTR0469,CP010,CLAIM,2025-12,2025-12-06,USD,12267.3,1.0,12267.3,2025-12-06 22:37:00
TX000265,CTR0181,CP047,CLAIM,2025-11,2025-11-18,EUR,14156.78,1.1,15572.46,2025-11-19 03:19:00
TX000266,CTR0391,CP038,PREMIUM,2025-04,2025-04-09,GBP,3108.6,1.27,3947.92,2025-04-09 14:07:00
TX000267,CTR0307,CP016,CLAIM,2025-05,2025-05-28,USD,2137.52,1.0,2137.52,2025-05-28 04:44:00
TX000268,CTR0240,CP032,PREMIUM,2025-08,2025-08-01,GBP,6093.07,1.27,7738.2,2025-08-02 14:07:00
TX000269,CTR0070,CP024,PREMIUM,2025-04,2025-04-24,EUR,3607.13,1.1,3967.84,2025-04-24 06:41:00
TX000270,CTR0189,CP012,COMMISSION,2025-05,2025-05-26,GBP,1071.74,1.27,1361.11,2025-05-27 04:27:00
TX000271,CTR0326,CP012,CLAIM,2025-05,2025-05-11,EUR,2352.43,1.1,2587.67,2025-05-11 22:31:00
TX000272,CTR0494,CP031,CLAIM,2025-05,2025-05-07,GBP,118526.84,1.27,150529.09,2025-05-09 19:34:00
TX000273,CTR0003,CP033,PREMIUM,2025-05,2025-05-11,GBP,18442.83,1.27,23422.39,2025-05-11 08:12:00
TX000274,CTR0359,CP005,CLAIM,2025-03,2025-03-03,BRL,8111.05,0.2,1622.21,2025-03-03 17:22:00
TX000275,CTR0424,CP030,COMMISSION,2025-06,2025-06-20,EUR,1388.05,1.1,1526.86,2025-06-22 20:02:00
TX000276,CTR0476,CP040,COMMISSION,2025-12,2025-12-30,USD,1539.52,1.0,1539.52,2026-01-01 13:16:00
TX000277,CTR0212,CP036,PREMIUM,2025-04,2025-04-02,GBP,16211.41,1.27,20588.49,2025-04-04 12:08:00
TX000278,CTR0060,CP035,COMMISSION,2025-04,2025-04-16,EUR,1090.98,1.1,1200.08,2025-04-17 02:32:00
TX000279,CTR0136,CP016,PREMIUM,2025-03,2025-03-27,EUR,3054.92,1.1,3360.41,2025-03-28 05:47:00
TX000280,CTR0426,CP010,COMMISSION,2025-05,2025-05-25,EUR,2377.17,1.1,2614.89,2025-05-27 15:24:00
TX000281,CTR0439,CP005,CLAIM,2025-01,2025-01-23,EUR,1519.94,1.1,1671.93,2025-01-23 11:05:00
TX000282,CTR0319,CP047,COMMISSION,2025-03,2025-03-12,USD,2509.08,1.0,2509.08,2025-03-12 18:15:00
TX000283,CTR0062,CP038,CLAIM,2025-04,2025-04-15,EUR,30514.01,1.1,33565.41,2025-04-15 11:14:00
TX000284,CTR0061,CP047,COMMISSION,2025-08,2025-08-18,EUR,1487.21,1.1,1635.93,2025-08-19 06:04:00
TX000285,CTR0240,CP032,COMMISSION,2025-05,2025-05-06,EUR,1796.32,1.1,1975.95,2025-05-06 10:43:00
TX000286,CTR0295,CP028,PREMIUM,2025-02,2025-02-01,GBP,54891.81,1.27,69712.6,2025-02-02 04:13:00
TX000287,CTR0017,CP026,COMMISSION,2025-07,2025-07-14,BRL,1425.46,0.2,285.09,2025-07-15 04:57:00
TX000288,CTR0344,CP026,CLAIM,2025-08,2025-08-30,USD,57215.82,1.0,57215.82,2025-09-01 07:40:00
TX000289,CTR0273,CP008,PREMIUM,2025-08,2025-08-20,GBP,9852.3,1.27,12512.42,2025-08-20 20:40:00
TX000290,CTR0007,CP005,CLAIM,2025-07,2025-07-03,BRL,84634.49,0.2,16926.9,2025-07-04 21:27:00
TX000291,CTR0048,CP045,PREMIUM,2025-03,2025-03-21,BRL,10136.41,0.2,2027.28,2025-03-22 18:53:00
TX000292,CTR0228,CP029,CLAIM,2025-08,2025-08-25,BRL,13473.23,0.2,2694.65,2025-08-27 20:00:00
TX000293,CTR0362,CP045,CLAIM,2025-11,2025-11-05,GBP,16495.21,1.27,20948.92,2025-11-06 00:16:00
TX000294,CTR0413,CP014,CLAIM,2025-01,2025-01-02,USD,15361.23,1.0,15361.23,2025-01-02 11:33:00
TX000295,CTR0216,CP014,CLAIM,2025-09,2025-09-23,USD,12498.02,1.0,12498.02,2025-09-23 07:53:00
TX000296,CTR0148,CP012,CLAIM,2025-09,2025-09-03,GBP,10518.23,1.27,13358.15,2025-09-06 00:33:00
TX000297,CTR0485,CP024,COMMISSION,2025-04,2025-04-17,EUR,3339.51,1.1,3673.46,2025-04-17 22:43:00
TX000298,CTR0230,CP009,CLAIM,2025-01,2025-01-17,EUR,1964.55,1.1,2161.0,2025-01-17 06:46:00
TX000299,CTR0158,CP028,PREMIUM,2025-07,2025-07-11,BRL,25551.25,0.2,5110.25,2025-07-11 11:06:00
TX000300,CTR0222,CP023,CLAIM,2025-12,2025-12-01,USD,5783.62,1.0,5783.62,2025-12-02 15:34:00
TX000301,CTR0007,CP005,COMMISSION,2025-10,2025-10-08,BRL,1177.66,0.2,235.53,2025-10-09 14:50:00
TX000302,CTR0151,CP043,CLAIM,2025-10,2025-10-17,GBP,10347.28,1.27,13141.05,2025-10-17 15:36:00
TX000303,CTR0258,CP006,PREMIUM,2025-05,2025-05-27,EUR,11326.44,1.1,12459.08,2025-05-28 14:26:00
TX000304,CTR0460,CP006,COMMISSION,2025-02,2025-02-15,BRL,1027.28,0.2,205.46,2025-02-16 11:42:00
TX000305,CTR0370,CP039,CLAIM,2025-07,2025-07-23,USD,2333.78,1.0,2333.78,2025-07-23 10:05:00
TX000306,CTR0391,CP038,CLAIM,2025-07,2025-07-23,EUR,2946.16,1.1,3240.78,2025-07-25 07:44:00
TX000307,CTR0273,CP008,PREMIUM,2025-07,2025-07-25,USD,3954.08,1.0,3954.08,2025-07-25 05:08:00
TX000308,CTR0056,CP003,COMMISSION,2025-12,2025-12-16,EUR,6368.76,1.1,7005.64,2025-12-17 10:08:00
TX000309,CTR0196,CP005,PREMIUM,2025-10,2025-10-07,BRL,1969.05,0.2,393.81,2025-10-08 23:43:00
TX000310,CTR0499,CP047,CLAIM,2025-03,2025-03-30,GBP,5240.08,1.27,6654.9,2025-04-01 14:20:00
TX000311,CTR0023,CP010,CLAIM,2025-10,2025-10-10,GBP,27667.22,1.27,35137.37,2025-10-10 17:08:00
TX000312,CTR0440,CP020,CLAIM,2025-01,2025-01-27,USD,7189.19,1.0,7189.19,2025-01-29 03:32:00
TX000313,CTR0343,CP032,PREMIUM,2025-05,2025-05-21,USD,395.83,1.0,395.83,2025-05-22 16:23:00
TX000314,CTR0142,CP011,COMMISSION,2025-06,2025-06-04,EUR,808.94,1.1,889.83,2025-06-05 13:05:00
TX000315,CTR0389,CP045,CLAIM,2025-05,2025-05-23,USD,9311.56,1.0,9311.56,2025-05-25 05:45:00
TX000316,CTR0419,CP015,COMMISSION,2025-02,2025-02-20,EUR,2379.28,1.1,2617.21,2025-02-22 20:01:00
TX000317,CTR0022,CP019,COMMISSION,2025-04,2025-04-10,GBP,1335.95,1.27,1696.66,2025-04-11 17:35:00
TX000318,CTR0054,CP024,COMMISSION,2025-10,2025-10-11,GBP,4061.85,1.27,5158.55,2025-10-13 11:00:00
TX000319,CTR0333,CP016,CLAIM,2025-01,2025-01-08,GBP,7385.02,1.27,9378.98,2025-01-10 07:22:00
TX000320,CTR0500,CP022,COMMISSION,2025-11,2025-11-29,GBP,967.94,1.27,1229.28,2025-12-01 21:29:00
TX000321,CTR0012,CP049,CLAIM,2025-10,2025-10-29,BRL,14701.04,0.2,2940.21,2025-10-31 06:40:00
TX000322,CTR0333,CP016,CLAIM,2025-06,2025-06-14,GBP,9881.21,1.27,12549.14,2025-06-15 15:38:00
TX000323,CTR0069,CP004,CLAIM,2025-03,2025-03-14,GBP,7291.69,1.27,9260.45,2025-03-15 14:14:00
TX000324,CTR0326,CP012,COMMISSION,2025-12,2025-12-31,USD,2125.97,1.0,2125.97,2026-01-02 20:14:00
TX000325,CTR0312,CP034,PREMIUM,2025-12,2025-12-16,EUR,42586.01,1.1,46844.61,2025-12-16 03:15:00
TX000326,CTR0046,CP049,COMMISSION,2025-03,2025-03-11,BRL,2273.18,0.2,454.64,2025-03-11 10:08:00
TX000327,CTR0341,CP032,PREMIUM,2025-10,2025-10-22,USD,9402.81,1.0,9402.81,2025-10-23 04:25:00
TX000328,CTR0449,CP027,COMMISSION,2025-12,2025-12-01,BRL,3457.33,0.2,691.47,2025-12-03 20:08:00
TX000329,CTR0432,CP037,PREMIUM,2025-11,2025-11-01,GBP,10387.48,1.27,13192.1,2025-11-03 21:35:00
TX000330,CTR0015,CP036,COMMISSION,2025-04,2025-04-29,BRL,1513.36,0.2,302.67,2025-04-30 13:05:00
TX000331,CTR0123,CP033,COMMISSION,2025-08,2025-08-14,USD,5208.07,1.0,5208.07,2025-08-16 03:22:00
TX000332,CTR0121,CP022,COMMISSION,2025-11,2025-11-26,GBP,2429.6,1.27,3085.59,2025-11-26 00:06:00
TX000333,CTR0227,CP041,COMMISSION,2025-08,2025-08-11,USD,3509.51,1.0,3509.51,2025-08-11 13:05:00
TX000334,CTR0072,CP010,CLAIM,2025-11,2025-11-27,BRL,97457.9,0.2,19491.58,2025-11-29 11:48:00
TX000335,CTR0428,CP041,COMMISSION,2025-03,2025-03-11,USD,3603.22,1.0,3603.22,2025-03-13 02:35:00
TX000336,CTR0389,CP045,CLAIM,2025-05,2025-05-08,USD,4814.6,1.0,4814.6,2025-05-10 17:38:00
TX000337,CTR0405,CP025,PREMIUM,2025-12,2025-12-19,GBP,12617.21,1.27,16023.86,2025-12-21 14:55:00
TX000338,CTR0100,CP007,CLAIM,2025-01,2025-01-08,EUR,11186.33,1.1,12304.96,2025-01-09 16:21:00
TX000339,CTR0008,CP035,PREMIUM,2025-11,2025-11-03,EUR,4972.36,1.1,5469.6,2025-11-05 22:36:00
TX000340,CTR0456,CP028,CLAIM,2025-04,2025-04-21,USD,8298.62,1.0,8298.62,2025-04-22 08:21:00
TX000341,CTR0145,CP050,PREMIUM,2025-02,2025-02-22,EUR,11727.56,1.1,12900.32,2025-02-23 20:50:00
TX000342,CTR0329,CP008,PREMIUM,2025-06,2025-06-09,USD,2529.64,1.0,2529.64,2025-06-11 16:52:00
TX000343,CTR0455,CP030,COMMISSION,2025-05,2025-05-29,USD,1898.07,1.0,1898.07,2025-05-31 08:23:00
TX000344,CTR0019,CP042,COMMISSION,2025-12,2025-12-26,EUR,1516.8,1.1,1668.48,2025-12-26 03:37:00
TX000345,CTR0003,CP033,CLAIM,2025-05,2025-05-12,EUR,21497.29,1.1,23647.02,2025-05-14 22:39:00
TX000346,CTR0003,CP033,CLAIM,2025-09,2025-09-09,GBP,34397.45,1.27,43684.76,2025-09-11 13:09:00
TX000347,CTR0079,CP029,CLAIM,2025-04,2025-04-27,BRL,17925.04,0.2,3585.01,2025-04-29 03:30:00
TX000348,CTR0026,CP033,CLAIM,2025-08,2025-08-20,BRL,10899.82,0.2,2179.96,2025-08-22 03:53:00
TX000349,CTR0410,CP001,COMMISSION,2025-10,2025-10-13,GBP,1137.66,1.27,1444.83,2025-10-13 12:35:00
TX000350,CTR0303,CP001,PREMIUM,2025-08,2025-08-24,EUR,8881.25,1.1,9769.38,2025-08-25 19:42:00
TX000351,CTR0491,CP047,CLAIM,2025-08,2025-08-22,GBP,8193.57,1.27,10405.83,2025-08-22 02:22:00
TX000352,CTR0401,CP050,PREMIUM,2025-05,2025-05-25,EUR,15072.51,1.1,16579.76,2025-05-26 18:13:00
TX000353,CTR0482,CP042,COMMISSION,2025-09,2025-09-23,USD,2082.53,1.0,2082.53,2025-09-24 17:25:00
TX000354,CTR0120,CP006,CLAIM,2025-09,2025-09-09,USD,12968.98,1.0,12968.98,2025-09-09 20:49:00
TX000355,CTR0144,CP021,COMMISSION,2025-04,2025-04-25,USD,1175.6,1.0,1175.6,2025-04-25 13:07:00
TX000357,CTR0123,CP033,PREMIUM,2025-01,2025-01-19,EUR,3720.14,1.1,4092.15,2025-01-20 21:04:00
TX000358,CTR0029,CP028,PREMIUM,2025-10,2025-10-02,USD,84572.29,1.0,84572.29,2025-10-03 18:57:00
TX000359,CTR0335,CP024,COMMISSION,2025-01,2025-01-06,BRL,2079.42,0.2,415.88,2025-01-06 19:42:00
TX000360,CTR0401,CP050,PREMIUM,2025-08,2025-08-26,GBP,2584.39,1.27,3282.18,2025-08-27 01:45:00
TX000361,CTR0485,CP024,COMMISSION,2025-06,2025-06-01,BRL,3448.86,0.2,689.77,2025-06-02 12:42:00
TX000362,CTR0464,CP021,CLAIM,2025-09,2025-09-30,EUR,27228.07,1.1,29950.88,2025-09-30 18:17:00
TX000363,CTR0061,CP047,PREMIUM,2025-02,2025-02-02,BRL,12686.96,0.2,2537.39,2025-02-03 20:26:00
TX000364,CTR0387,CP004,PREMIUM,2025-02,2025-02-25,BRL,7798.86,0.2,1559.77,2025-02-26 17:46:00
TX000365,CTR0424,CP030,COMMISSION,2025-10,2025-10-10,EUR,1401.87,1.1,1542.06,2025-10-11 08:59:00
TX000366,CTR0350,CP009,PREMIUM,2025-07,2025-07-21,BRL,25226.84,0.2,5045.37,2025-07-22 15:14:00
TX000367,CTR0410,CP001,PREMIUM,2025-12,2025-12-02,EUR,6329.86,1.1,6962.85,2025-12-04 01:01:00
TX000368,CTR0419,CP015,COMMISSION,2025-03,2025-03-11,USD,731.16,1.0,731.16,2025-03-11 23:50:00
TX000369,CTR0224,CP011,CLAIM,2025-01,2025-01-09,GBP,69214.26,1.27,87902.11,2025-01-10 00:56:00
TX000370,CTR0021,CP026,COMMISSION,2025-04,2025-04-24,GBP,1640.19,1.27,2083.04,2025-04-25 22:19:00
TX000371,CTR0229,CP028,PREMIUM,2025-03,2025-03-12,GBP,3604.54,1.27,4577.77,2025-03-13 13:03:00
TX000372,CTR0101,CP042,COMMISSION,2025-10,2025-10-17,GBP,1572.97,1.27,1997.67,2025-10-17 03:37:00
TX000373,CTR0057,CP028,PREMIUM,2025-07,2025-07-31,USD,16465.12,1.0,16465.12,2025-08-02 20:51:00
TX000374,CTR0063,CP019,PREMIUM,2025-06,2025-06-02,GBP,4150.98,1.27,5271.74,2025-06-04 18:13:00
TX000375,CTR0349,CP010,PREMIUM,2025-12,2025-12-18,EUR,15875.36,1.1,17462.9,2025-12-19 16:55:00
TX000376,CTR0253,CP010,PREMIUM,2025-01,2025-01-19,BRL,2758.75,0.2,551.75,2025-01-19 10:37:00
TX000377,CTR0270,CP030,CLAIM,2025-10,2025-10-17,GBP,512586.63,1.27,650985.02,2025-10-19 23:55:00
TX000378,CTR0373,CP021,PREMIUM,2025-11,2025-11-22,GBP,4492.7,1.27,5705.73,2025-11-24 16:13:00
TX000379,CTR0275,CP021,CLAIM,2025-01,2025-01-02,GBP,26001.65,1.27,33022.1,2025-01-03 18:24:00
TX000380,CTR0316,CP033,CLAIM,2025-02,2025-02-09,EUR,2247.54,1.1,2472.29,2025-02-10 09:05:00
TX000381,CTR0044,CP018,COMMISSION,2025-03,2025-03-07,EUR,2195.32,1.1,2414.85,2025-03-09 03:23:00
TX000382,CTR0426,CP010,PREMIUM,2025-07,2025-07-01,BRL,3781.07,0.2,756.21,2025-07-03 08:11:00
TX000383,CTR0225,CP037,PREMIUM,2025-06,2025-06-02,EUR,2467.93,1.1,2714.72,2025-06-03 15:59:00
TX000384,CTR0078,CP012,PREMIUM,2025-06,2025-06-23,BRL,2773.96,0.2,554.79,2025-06-24 22:50:00
TX000385,CTR0407,CP022,CLAIM,2025-10,2025-10-12,EUR,58263.41,1.1,64089.75,2025-10-13 23:54:00
TX000386,CTR0368,CP016,CLAIM,2025-05,2025-05-26,BRL,12719.93,0.2,2543.99,2025-05-27 15:08:00
TX000387,CTR0027,CP021,PREMIUM,2025-12,2025-12-31,USD,27317.23,1.0,27317.23,2026-01-01 19:31:00
TX000388,CTR0097,CP012,CLAIM,2025-01,2025-01-02,BRL,17619.03,0.2,3523.81,2025-01-04 15:45:00
TX000389,CTR0008,CP035,CLAIM,2025-03,2025-03-07,BRL,8839.4,0.2,1767.88,2025-03-07 15:51:00
TX000390,CTR0136,CP016,CLAIM,2025-04,2025-04-03,USD,43487.12,1.0,43487.12,2025-04-03 12:53:00
TX000391,CTR0050,CP039,CLAIM,2025-02,2025-02-09,USD,7013.15,1.0,7013.15,2025-02-09 17:17:00
TX000392,CTR0355,CP049,CLAIM,2025-02,2025-02-26,BRL,10487.96,0.2,2097.59,2025-03-01 00:18:00
TX000393,CTR0262,CP009,COMMISSION,2025-02,2025-02-06,EUR,1935.3,1.1,2128.83,2025-02-08 12:21:00
TX000394,CTR0491,CP047,COMMISSION,2025-03,2025-03-01,EUR,1879.01,1.1,2066.91,2025-03-03 11:50:00
TX000395,CTR0375,CP045,COMMISSION,2025-05,2025-05-27,EUR,2364.33,1.1,2600.76,2025-05-29 07:50:00
TX000396,CTR0306,CP008,CLAIM,2025-02,2025-02-16,USD,3855.72,1.0,3855.72,2025-02-18 19:16:00
TX000397,CTR0255,CP034,PREMIUM,2025-06,2025-06-27,USD,46749.68,1.0,46749.68,2025-06-28 16:40:00
TX000398,CTR0028,CP042,PREMIUM,2025-10,2025-10-28,USD,1729.54,1.0,1729.54,2025-10-30 22:22:00
TX000399,CTR0036,CP004,CLAIM,2025-06,2025-06-30,EUR,10275.56,1.1,11303.12,2025-06-30 00:25:00
TX000400,CTR0309,CP016,CLAIM,2025-02,2025-02-06,EUR,21987.91,1.1,24186.7,2025-02-06 14:51:00
TX000401,CTR0003,CP033,CLAIM,2025-07,2025-07-11,EUR,26311.09,1.1,28942.2,2025-07-13 02:42:00
TX000402,CTR0022,CP019,PREMIUM,2025-05,2025-05-02,EUR,22567.57,1.1,24824.33,2025-05-04 22:39:00
TX000403,CTR0110,CP036,COMMISSION,2025-11,2025-11-01,EUR,2388.03,1.1,2626.83,2025-11-01 18:05:00
TX000404,CTR0443,CP007,PREMIUM,2025-07,2025-07-31,BRL,11582.96,0.2,2316.59,2025-08-01 17:32:00
TX000405,CTR0230,CP009,CLAIM,2025-04,2025-04-04,EUR,20288.78,1.1,22317.66,2025-04-04 07:11:00
TX000406,CTR0355,CP049,CLAIM,2025-01,2025-01-15,GBP,2925.96,1.27,3715.97,2025-01-16 19:04:00
TX000407,CTR0206,CP014,CLAIM,2025-06,2025-06-07,USD,2794.25,1.0,2794.25,2025-06-09 11:45:00
TX000408,CTR0087,CP005,PREMIUM,2025-07,2025-07-11,BRL,8146.33,0.2,1629.27,2025-07-11 20:57:00
TX000409,CTR0186,CP023,CLAIM,2025-01,2025-01-24,BRL,25578.69,0.2,5115.74,2025-01-25 19:06:00
TX000410,CTR0046,CP049,PREMIUM,2025-06,2025-06-19,BRL,2539.77,0.2,507.95,2025-06-19 13:00:00
TX000411,CTR0386,CP007,COMMISSION,2025-09,2025-09-30,BRL,2814.54,0.2,562.91,2025-10-01 03:10:00
TX000412,CTR0092,CP041,COMMISSION,2025-11,2025-11-10,USD,1215.71,1.0,1215.71,2025-11-10 12:30:00
TX000413,CTR0189,CP012,COMMISSION,2025-09,2025-09-21,BRL,1390.31,0.2,278.06,2025-09-21 23:24:00
TX000414,CTR0491,CP047,COMMISSION,2025-02,2025-02-12,BRL,1234.45,0.2,246.89,2025-02-12 02:46:00
TX000415,CTR0296,CP027,COMMISSION,2025-04,2025-04-10,GBP,2540.35,1.27,3226.24,2025-04-10 07:27:00
TX000416,CTR0230,CP009,PREMIUM,2025-01,2025-01-22,BRL,19741.59,0.2,3948.32,2025-01-23 02:27:00
TX000417,CTR0272,CP002,COMMISSION,2025-07,2025-07-20,USD,1180.1,1.0,1180.1,2025-07-20 04:23:00
TX000418,CTR0393,CP019,CLAIM,2025-02,2025-02-23,GBP,147616.47,1.27,187472.92,2025-02-25 11:03:00
TX000419,CTR0128,CP039,PREMIUM,2025-01,2025-01-31,GBP,1781.47,1.27,2262.47,2025-01-31 01:11:00
TX000420,CTR0319,CP047,COMMISSION,2025-06,2025-06-23,GBP,1571.92,1.27,1996.34,2025-06-25 05:45:00
TX000421,CTR0437,CP029,COMMISSION,2025-09,2025-09-07,USD,6881.13,1.0,6881.13,2025-09-08 08:22:00
TX000422,CTR0287,CP009,PREMIUM,2025-02,2025-02-08,BRL,6927.77,0.2,1385.55,2025-02-08 02:55:00
TX000423,CTR0224,CP011,COMMISSION,2025-03,2025-03-11,BRL,2510.33,0.2,502.07,2025-03-11 07:45:00
TX000424,CTR0073,CP024,COMMISSION,2025-08,2025-08-13,BRL,2331.87,0.2,466.37,2025-08-15 11:54:00
TX000425,CTR0125,CP043,CLAIM,2025-07,2025-07-18,GBP,7043.23,1.27,8944.9,2025-07-20 19:06:00
TX000426,CTR0474,CP024,PREMIUM,2025-10,2025-10-17,USD,4267.39,1.0,4267.39,2025-10-18 16:43:00
TX000427,CTR0271,CP015,COMMISSION,2025-01,2025-01-25,EUR,1180.16,1.1,1298.18,2025-01-25 07:18:00
TX000428,CTR0151,CP043,COMMISSION,2025-07,2025-07-22,EUR,3482.1,1.1,3830.31,2025-07-22 21:25:00
TX000429,CTR0210,CP039,PREMIUM,2025-06,2025-06-24,USD,6603.28,1.0,6603.28,2025-06-24 19:26:00
TX000430,CTR0290,CP024,PREMIUM,2025-05,2025-05-11,GBP,24603.93,1.27,31246.99,2025-05-12 12:18:00
TX000431,CTR0269,CP031,PREMIUM,2025-08,2025-08-27,USD,1579.9,1.0,1579.9,2025-08-27 18:29:00
TX000432,CTR0350,CP009,PREMIUM,2025-06,2025-06-13,BRL,2698.63,0.2,539.73,2025-06-13 01:16:00
TX000433,CTR0129,CP029,CLAIM,2025-12,2025-12-11,EUR,30140.31,1.1,33154.34,2025-12-11 23:10:00
