transaction_id,expected_status,affected_system
TX016760,MISSING_IN_SOURCE,SOURCE
TX016768,MISSING_IN_SOURCE,SOURCE
TX016906,MISSING_IN_SOURCE,SOURCE
TX017012,MISSING_IN_SOURCE,SOURCE
TX017064,MISSING_IN_SOURCE,SOURCE
TX017078,MISSING_IN_SOURCE,SOURCE
TX017177,MISSING_IN_SOURCE,SOURCE
TX017453,MISSING_IN_SOURCE,SOURCE
TX017647,MISSING_IN_SOURCE,SOURCE
TX017855,MISSING_IN_SOURCE,SOURCE
TX018070,MISSING_IN_SOURCE,SOURCE
TX018185,MISSING_IN_SOURCE,SOURCE
TX018306,MISSING_IN_SOURCE,SOURCE
TX018333,MISSING_IN_SOURCE,SOURCE
TX018363,MISSING_IN_SOURCE,SOURCE
TX018452,MISSING_IN_SOURCE,SOURCE
TX018464,MISSING_IN_SOURCE,SOURCE
TX018540,MISSING_IN_SOURCE,SOURCE
TX018942,MISSING_IN_SOURCE,SOURCE
TX019113,MISSING_IN_SOURCE,SOURCE
TX019403,MISSING_IN_SOURCE,SOURCE
TX019983,MISSING_IN_SOURCE,SOURCE
TX020018,MISSING_IN_SOURCE,SOURCE
TX020157,MISSING_IN_SOURCE,SOURCE
TX020323,MISSING_IN_SOURCE,SOURCE
TX020405,MISSING_IN_SOURCE,SOURCE
TX020671,MISSING_IN_SOURCE,SOURCE
TX020954,MISSING_IN_SOURCE,SOURCE
TX021028,MISSING_IN_SOURCE,SOURCE
TX021605,MISSING_IN_SOURCE,SOURCE
TX021651,MISSING_IN_SOURCE,SOURCE
TX022216,MISSING_IN_SOURCE,SOURCE
TX022412,MISSING_IN_SOURCE,SOURCE
TX022731,MISSING_IN_SOURCE,SOURCE
TX022790,MISSING_IN_SOURCE,SOURCE
TX022799,MISSING_IN_SOURCE,SOURCE
TX023006,MISSING_IN_SOURCE,SOURCE
TX023042,MISSING_IN_SOURCE,SOURCE
TX023067,MISSING_IN_SOURCE,SOURCE
TX023130,MISSING_IN_SOURCE,SOURCE
TX023156,MISSING_IN_SOURCE,SOURCE
TX023244,MISSING_IN_SOURCE,SOURCE
TX023277,MISSING_IN_SOURCE,SOURCE
TX023278,MISSING_IN_SOURCE,SOURCE
TX023324,MISSING_IN_SOURCE,SOURCE
TX023325,MISSING_IN_SOURCE,SOURCE
TX023377,MISSING_IN_SOURCE,SOURCE
TX023392,MISSING_IN_SOURCE,SOURCE
TX023469,MISSING_IN_SOURCE,SOURCE
TX023495,MISSING_IN_SOURCE,SOURCE
TX023531,MISSING_IN_SOURCE,SOURCE
TX023808,MISSING_IN_SOURCE,SOURCE
TX023844,MISSING_IN_SOURCE,SOURCE
TX024019,MISSING_IN_SOURCE,SOURCE
TX024054,MISSING_IN_SOURCE,SOURCE
TX024410,MISSING_IN_SOURCE,SOURCE
TX024770,MISSING_IN_SOURCE,SOURCE
TX025008,MISSING_IN_SOURCE,SOURCE
TX025096,MISSING_IN_SOURCE,SOURCE
TX025110,MISSING_IN_SOURCE,SOURCE
TX025117,MISSING_IN_SOURCE,SOURCE
TX025556,MISSING_IN_SOURCE,SOURCE
TX025633,MISSING_IN_SOURCE,SOURCE
TX025740,MISSING_IN_SOURCE,SOURCE
TX025752,MISSING_IN_SOURCE,SOURCE
TX025767,MISSING_IN_SOURCE,SOURCE
TX025793,MISSING_IN_SOURCE,SOURCE
TX026257,MISSING_IN_SOURCE,SOURCE
TX026348,MISSING_IN_SOURCE,SOURCE
TX026464,MISSING_IN_SOURCE,SOURCE
TX026523,MISSING_IN_SOURCE,SOURCE
TX026665,MISSING_IN_SOURCE,SOURCE
TX026781,MISSING_IN_SOURCE,SOURCE
TX026806,MISSING_IN_SOURCE,SOURCE
TX026835,MISSING_IN_SOURCE,SOURCE
TX027050,MISSING_IN_SOURCE,SOURCE
TX027194,MISSING_IN_SOURCE,SOURCE
TX027276,MISSING_IN_SOURCE,SOURCE
TX027292,MISSING_IN_SOURCE,SOURCE
TX027399,MISSING_IN_SOURCE,SOURCE
TX027427,MISSING_IN_SOURCE,SOURCE
TX027951,MISSING_IN_SOURCE,SOURCE
TX028002,MISSING_IN_SOURCE,SOURCE
TX028029,MISSING_IN_SOURCE,SOURCE
TX028075,MISSING_IN_SOURCE,SOURCE
TX028157,MISSING_IN_SOURCE,SOURCE
TX028240,MISSING_IN_SOURCE,SOURCE
TX028261,MISSING_IN_SOURCE,SOURCE
TX028397,MISSING_IN_SOURCE,SOURCE
TX028443,MISSING_IN_SOURCE,SOURCE
TX028680,MISSING_IN_SOURCE,SOURCE
TX028765,MISSING_IN_SOURCE,SOURCE
TX029376,MISSING_IN_SOURCE,SOURCE
TX029388,MISSING_IN_SOURCE,SOURCE
TX029403,MISSING_IN_SOURCE,SOURCE
TX029581,MISSING_IN_SOURCE,SOURCE
TX029794,MISSING_IN_SOURCE,SOURCE
TX029821,MISSING_IN_SOURCE,SOURCE
TX029952,MISSING_IN_SOURCE,SOURCE
TX030133,MISSING_IN_SOURCE,SOURCE
TX030243,MISSING_IN_SOURCE,SOURCE
TX030365,MISSING_IN_SOURCE,SOURCE
TX030482,MISSING_IN_SOURCE,SOURCE
TX030878,MISSING_IN_SOURCE,SOURCE
TX030924,MISSING_IN_SOURCE,SOURCE
TX031046,MISSING_IN_SOURCE,SOURCE
TX031227,MISSING_IN_SOURCE,SOURCE
TX031308,MISSING_IN_SOURCE,SOURCE
TX031318,MISSING_IN_SOURCE,SOURCE
TX031326,MISSING_IN_SOURCE,SOURCE
TX031664,MISSING_IN_SOURCE,SOURCE
TX031741,MISSING_IN_SOURCE,SOURCE
TX031774,MISSING_IN_SOURCE,SOURCE
TX031821,MISSING_IN_SOURCE,SOURCE
TX031892,MISSING_IN_SOURCE,SOURCE
TX031938,MISSING_IN_SOURCE,SOURCE
TX032195,MISSING_IN_SOURCE,SOURCE
TX032447,MISSING_IN_SOURCE,SOURCE
TX032565,MISSING_IN_SOURCE,SOURCE
TX033182,MISSING_IN_SOURCE,SOURCE
TX033250,MISSING_IN_SOURCE,SOURCE
TX033420,MISSING_IN_SOURCE,SOURCE
TX033699,MISSING_IN_SOURCE,SOURCE
TX033962,MISSING_IN_SOURCE,SOURCE
TX034244,MISSING_IN_SOURCE,SOURCE
TX034643,MISSING_IN_SOURCE,SOURCE
TX034646,MISSING_IN_SOURCE,SOURCE
TX034901,MISSING_IN_SOURCE,SOURCE
TX034918,MISSING_IN_SOURCE,SOURCE
TX035187,MISSING_IN_SOURCE,SOURCE
TX035601,MISSING_IN_SOURCE,SOURCE
TX035679,MISSING_IN_SOURCE,SOURCE
TX035798,MISSING_IN_SOURCE,SOURCE
TX035805,MISSING_IN_SOURCE,SOURCE
TX035879,MISSING_IN_SOURCE,SOURCE
TX036010,MISSING_IN_SOURCE,SOURCE
TX036178,MISSING_IN_SOURCE,SOURCE
TX036235,MISSING_IN_SOURCE,SOURCE
TX036380,MISSING_IN_SOURCE,SOURCE
TX036498,MISSING_IN_SOURCE,SOURCE
TX036551,MISSING_IN_SOURCE,SOURCE
TX036694,MISSING_IN_SOURCE,SOURCE
TX036765,MISSING_IN_SOURCE,SOURCE
TX036989,MISSING_IN_SOURCE,SOURCE
TX037133,MISSING_IN_SOURCE,SOURCE
TX037166,MISSING_IN_SOURCE,SOURCE
TX037216,MISSING_IN_SOURCE,SOURCE
TX037331,MISSING_IN_SOURCE,SOURCE
TX037393,MISSING_IN_SOURCE,SOURCE
TX037423,MISSING_IN_SOURCE,SOURCE
TX037989,MISSING_IN_SOURCE,SOURCE
TX038285,MISSING_IN_SOURCE,SOURCE
TX038366,MISSING_IN_SOURCE,SOURCE
TX038459,MISSING_IN_SOURCE,SOURCE
TX038689,MISSING_IN_SOURCE,SOURCE
TX038783,MISSING_IN_SOURCE,SOURCE
TX039052,MISSING_IN_SOURCE,SOURCE
TX039295,MISSING_IN_SOURCE,SOURCE
TX039591,MISSING_IN_SOURCE,SOURCE
TX039746,MISSING_IN_SOURCE,SOURCE
TX039876,MISSING_IN_SOURCE,SOURCE
TX040039,MISSING_IN_SOURCE,SOURCE
TX040644,MISSING_IN_SOURCE,SOURCE
TX040971,MISSING_IN_SOURCE,SOURCE
TX041007,MISSING_IN_SOURCE,SOURCE
TX041055,MISSING_IN_SOURCE,SOURCE
TX041253,MISSING_IN_SOURCE,SOURCE
TX041373,MISSING_IN_SOURCE,SOURCE
TX041620,MISSING_IN_SOURCE,SOURCE
TX041641,MISSING_IN_SOURCE,SOURCE
TX041682,MISSING_IN_SOURCE,SOURCE
TX041693,MISSING_IN_SOURCE,SOURCE
TX041694,MISSING_IN_SOURCE,SOURCE
TX041716,MISSING_IN_SOURCE,SOURCE
TX041719,MISSING_IN_SOURCE,SOURCE
TX041955,MISSING_IN_SOURCE,SOURCE
TX041962,MISSING_IN_SOURCE,SOURCE
TX042063,MISSING_IN_SOURCE,SOURCE
TX042079,MISSING_IN_SOURCE,SOURCE
TX042193,MISSING_IN_SOURCE,SOURCE
TX042481,MISSING_IN_SOURCE,SOURCE
TX042544,MISSING_IN_SOURCE,SOURCE
TX042943,MISSING_IN_SOURCE,SOURCE
TX042995,MISSING_IN_SOURCE,SOURCE
TX043214,MISSING_IN_SOURCE,SOURCE
TX043347,MISSING_IN_SOURCE,SOURCE
TX043370,MISSING_IN_SOURCE,SOURCE
TX043432,MISSING_IN_SOURCE,SOURCE
TX043463,MISSING_IN_SOURCE,SOURCE
TX043606,MISSING_IN_SOURCE,SOURCE
TX043643,MISSING_IN_SOURCE,SOURCE
TX043652,MISSING_IN_SOURCE,SOURCE
TX043795,MISSING_IN_SOURCE,SOURCE
TX043914,MISSING_IN_SOURCE,SOURCE
TX044060,MISSING_IN_SOURCE,SOURCE
TX044102,MISSING_IN_SOURCE,SOURCE
TX044158,MISSING_IN_SOURCE,SOURCE
TX044296,MISSING_IN_SOURCE,SOURCE
TX045033,MISSING_IN_SOURCE,SOURCE
TX045100,MISSING_IN_SOURCE,SOURCE
TX045186,MISSING_IN_SOURCE,SOURCE
TX045205,MISSING_IN_SOURCE,SOURCE
TX045242,MISSING_IN_SOURCE,SOURCE
TX045537,MISSING_IN_SOURCE,SOURCE
TX045569,MISSING_IN_SOURCE,SOURCE
TX045731,MISSING_IN_SOURCE,SOURCE
TX045732,MISSING_IN_SOURCE,SOURCE
TX045964,MISSING_IN_SOURCE,SOURCE
TX046286,MISSING_IN_SOURCE,SOURCE
TX046835,MISSING_IN_SOURCE,SOURCE
TX047005,MISSING_IN_SOURCE,SOURCE
TX047224,MISSING_IN_SOURCE,SOURCE
TX047409,MISSING_IN_SOURCE,SOURCE
TX047713,MISSING_IN_SOURCE,SOURCE
TX048020,MISSING_IN_SOURCE,SOURCE
TX048392,MISSING_IN_SOURCE,SOURCE
TX048575,MISSING_IN_SOURCE,SOURCE
TX048652,MISSING_IN_SOURCE,SOURCE
TX048730,MISSING_IN_SOURCE,SOURCE
TX049035,MISSING_IN_SOURCE,SOURCE
TX049201,MISSING_IN_SOURCE,SOURCE
TX049215,MISSING_IN_SOURCE,SOURCE
TX049265,MISSING_IN_SOURCE,SOURCE
TX049330,MISSING_IN_SOURCE,SOURCE
TX049526,MISSING_IN_SOURCE,SOURCE
TX049643,MISSING_IN_SOURCE,SOURCE
TX049742,MISSING_IN_SOURCE,SOURCE
TX049862,MISSING_IN_SOURCE,SOURCE
TX000088,PERIOD_MISMATCH,ACCOUNTING
TX000650,PERIOD_MISMATCH,ACCOUNTING
TX000824,PERIOD_MISMATCH,ACCOUNTING
TX000910,PERIOD_MISMATCH,ACCOUNTING
TX000948,PERIOD_MISMATCH,ACCOUNTING
TX001085,PERIOD_MISMATCH,ACCOUNTING
TX001761,PERIOD_MISMATCH,ACCOUNTING
TX001993,PERIOD_MISMATCH,ACCOUNTING
TX002713,PERIOD_MISMATCH,ACCOUNTING
TX002879,PERIOD_MISMATCH,ACCOUNTING
TX002901,PERIOD_MISMATCH,ACCOUNTING
TX003157,PERIOD_MISMATCH,ACCOUNTING
TX003453,PERIOD_MISMATCH,ACCOUNTING
TX003565,PERIOD_MISMATCH,ACCOUNTING
TX004083,PERIOD_MISMATCH,ACCOUNTING
TX004293,PERIOD_MISMATCH,ACCOUNTING
TX004317,PERIOD_MISMATCH,ACCOUNTING
TX004517,PERIOD_MISMATCH,ACCOUNTING
TX004523,PERIOD_MISMATCH,ACCOUNTING
TX004918,PERIOD_MISMATCH,ACCOUNTING
TX005184,PERIOD_MISMATCH,ACCOUNTING
TX005306,PERIOD_MISMATCH,ACCOUNTING
TX005711,PERIOD_MISMATCH,ACCOUNTING
TX005721,PERIOD_MISMATCH,ACCOUNTING
TX006103,PERIOD_MISMATCH,ACCOUNTING
TX006391,PERIOD_MISMATCH,ACCOUNTING
TX006517,PERIOD_MISMATCH,ACCOUNTING
TX006744,PERIOD_MISMATCH,ACCOUNTING
TX007137,PERIOD_MISMATCH,ACCOUNTING
TX007441,PERIOD_MISMATCH,ACCOUNTING
TX007593,PERIOD_MISMATCH,ACCOUNTING
TX007660,PERIOD_MISMATCH,ACCOUNTING
TX007662,PERIOD_MISMATCH,ACCOUNTING
TX008123,PERIOD_MISMATCH,ACCOUNTING
TX008431,PERIOD_MISMATCH,ACCOUNTING
TX008699,PERIOD_MISMATCH,ACCOUNTING
TX008802,PERIOD_MISMATCH,ACCOUNTING
TX009974,PERIOD_MISMATCH,ACCOUNTING
TX009998,PERIOD_MISMATCH,ACCOUNTING
TX010576,PERIOD_MISMATCH,ACCOUNTING
TX010723,PERIOD_MISMATCH,ACCOUNTING
TX010846,PERIOD_MISMATCH,ACCOUNTING
TX010952,PERIOD_MISMATCH,ACCOUNTING
TX011223,PERIOD_MISMATCH,ACCOUNTING
TX012406,PERIOD_MISMATCH,ACCOUNTING
TX012778,PERIOD_MISMATCH,ACCOUNTING
TX012867,PERIOD_MISMATCH,ACCOUNTING
TX012945,PERIOD_MISMATCH,ACCOUNTING
TX013114,PERIOD_MISMATCH,ACCOUNTING
TX013452,PERIOD_MISMATCH,ACCOUNTING
TX013514,PERIOD_MISMATCH,ACCOUNTING
TX013729,PERIOD_MISMATCH,ACCOUNTING
TX014037,PERIOD_MISMATCH,ACCOUNTING
TX014157,PERIOD_MISMATCH,ACCOUNTING
TX014184,PERIOD_MISMATCH,ACCOUNTING
TX014422,PERIOD_MISMATCH,ACCOUNTING
TX014482,PERIOD_MISMATCH,ACCOUNTING
TX014631,PERIOD_MISMATCH,ACCOUNTING
TX015185,PERIOD_MISMATCH,ACCOUNTING
TX015565,PERIOD_MISMATCH,ACCOUNTING
TX015897,PERIOD_MISMATCH,ACCOUNTING
TX015915,PERIOD_MISMATCH,ACCOUNTING
TX015983,PERIOD_MISMATCH,ACCOUNTING
TX016017,PERIOD_MISMATCH,ACCOUNTING
TX016430,PERIOD_MISMATCH,ACCOUNTING
TX016483,PERIOD_MISMATCH,ACCOUNTING
TX017316,PERIOD_MISMATCH,ACCOUNTING
TX017320,PERIOD_MISMATCH,ACCOUNTING
TX017701,PERIOD_MISMATCH,ACCOUNTING
TX017932,PERIOD_MISMATCH,ACCOUNTING
TX018078,PERIOD_MISMATCH,ACCOUNTING
TX018361,PERIOD_MISMATCH,ACCOUNTING
TX018421,PERIOD_MISMATCH,ACCOUNTING
TX018637,PERIOD_MISMATCH,ACCOUNTING
TX019154,PERIOD_MISMATCH,ACCOUNTING
TX019170,PERIOD_MISMATCH,ACCOUNTING
TX019431,PERIOD_MISMATCH,ACCOUNTING
TX019550,PERIOD_MISMATCH,ACCOUNTING
TX019829,PERIOD_MISMATCH,ACCOUNTING
TX020061,PERIOD_MISMATCH,ACCOUNTING
TX020225,PERIOD_MISMATCH,ACCOUNTING
TX020268,PERIOD_MISMATCH,ACCOUNTING
TX020297,PERIOD_MISMATCH,ACCOUNTING
TX020561,PERIOD_MISMATCH,ACCOUNTING
TX020656,PERIOD_MISMATCH,ACCOUNTING
TX020683,PERIOD_MISMATCH,ACCOUNTING
TX021050,PERIOD_MISMATCH,ACCOUNTING
TX021284,PERIOD_MISMATCH,ACCOUNTING
TX021429,PERIOD_MISMATCH,ACCOUNTING
TX021480,PERIOD_MISMATCH,ACCOUNTING
TX021566,PERIOD_MISMATCH,ACCOUNTING
TX021870,PERIOD_MISMATCH,ACCOUNTING
TX022109,PERIOD_MISMATCH,ACCOUNTING
TX022273,PERIOD_MISMATCH,ACCOUNTING
TX022989,PERIOD_MISMATCH,ACCOUNTING
TX023023,PERIOD_MISMATCH,ACCOUNTING
TX023326,PERIOD_MISMATCH,ACCOUNTING
TX023989,PERIOD_MISMATCH,ACCOUNTING
TX024247,PERIOD_MISMATCH,ACCOUNTING
TX024664,PERIOD_MISMATCH,ACCOUNTING
TX024751,PERIOD_MISMATCH,ACCOUNTING
TX024953,PERIOD_MISMATCH,ACCOUNTING
TX025012,PERIOD_MISMATCH,ACCOUNTING
TX025422,PERIOD_MISMATCH,ACCOUNTING
TX025473,PERIOD_MISMATCH,ACCOUNTING
TX025527,PERIOD_MISMATCH,ACCOUNTING
TX025850,PERIOD_MISMATCH,ACCOUNTING
TX026107,PERIOD_MISMATCH,ACCOUNTING
TX026742,PERIOD_MISMATCH,ACCOUNTING
TX026918,PERIOD_MISMATCH,ACCOUNTING
TX026999,PERIOD_MISMATCH,ACCOUNTING
TX027494,PERIOD_MISMATCH,ACCOUNTING
TX027633,PERIOD_MISMATCH,ACCOUNTING
TX027683,PERIOD_MISMATCH,ACCOUNTING
TX027783,PERIOD_MISMATCH,ACCOUNTING
TX027785,PERIOD_MISMATCH,ACCOUNTING
TX027869,PERIOD_MISMATCH,ACCOUNTING
TX027942,PERIOD_MISMATCH,ACCOUNTING
TX028190,PERIOD_MISMATCH,ACCOUNTING
TX028255,PERIOD_MISMATCH,ACCOUNTING
TX028498,PERIOD_MISMATCH,ACCOUNTING
TX028789,PERIOD_MISMATCH,ACCOUNTING
TX028885,PERIOD_MISMATCH,ACCOUNTING
TX029117,PERIOD_MISMATCH,ACCOUNTING
TX029716,PERIOD_MISMATCH,ACCOUNTING
TX029911,PERIOD_MISMATCH,ACCOUNTING
TX030955,PERIOD_MISMATCH,ACCOUNTING
TX031173,PERIOD_MISMATCH,ACCOUNTING
TX031428,PERIOD_MISMATCH,ACCOUNTING
TX031501,PERIOD_MISMATCH,ACCOUNTING
TX031853,PERIOD_MISMATCH,ACCOUNTING
TX031877,PERIOD_MISMATCH,ACCOUNTING
TX032665,PERIOD_MISMATCH,ACCOUNTING
TX033555,PERIOD_MISMATCH,ACCOUNTING
TX033827,PERIOD_MISMATCH,ACCOUNTING
TX034133,PERIOD_MISMATCH,ACCOUNTING
TX034343,PERIOD_MISMATCH,ACCOUNTING
TX034483,PERIOD_MISMATCH,ACCOUNTING
TX034771,PERIOD_MISMATCH,ACCOUNTING
TX034958,PERIOD_MISMATCH,ACCOUNTING
TX034997,PERIOD_MISMATCH,ACCOUNTING
TX035119,PERIOD_MISMATCH,ACCOUNTING
TX035423,PERIOD_MISMATCH,ACCOUNTING
TX035813,PERIOD_MISMATCH,ACCOUNTING
TX035991,PERIOD_MISMATCH,ACCOUNTING
TX036115,PERIOD_MISMATCH,ACCOUNTING
TX036636,PERIOD_MISMATCH,ACCOUNTING
TX037229,PERIOD_MISMATCH,ACCOUNTING
TX037336,PERIOD_MISMATCH,ACCOUNTING
TX037353,PERIOD_MISMATCH,ACCOUNTING
TX037442,PERIOD_MISMATCH,ACCOUNTING
TX038269,PERIOD_MISMATCH,ACCOUNTING
TX038556,PERIOD_MISMATCH,ACCOUNTING
TX039219,PERIOD_MISMATCH,ACCOUNTING
TX039504,PERIOD_MISMATCH,ACCOUNTING
TX039642,PERIOD_MISMATCH,ACCOUNTING
TX039899,PERIOD_MISMATCH,ACCOUNTING
TX040211,PERIOD_MISMATCH,ACCOUNTING
TX040846,PERIOD_MISMATCH,ACCOUNTING
TX041046,PERIOD_MISMATCH,ACCOUNTING
TX041350,PERIOD_MISMATCH,ACCOUNTING
TX041358,PERIOD_MISMATCH,ACCOUNTING
TX041551,PERIOD_MISMATCH,ACCOUNTING
TX041657,PERIOD_MISMATCH,ACCOUNTING
TX041919,PERIOD_MISMATCH,ACCOUNTING
TX042666,PERIOD_MISMATCH,ACCOUNTING
TX042842,PERIOD_MISMATCH,ACCOUNTING
TX042882,PERIOD_MISMATCH,ACCOUNTING
TX043339,PERIOD_MISMATCH,ACCOUNTING
TX043646,PERIOD_MISMATCH,ACCOUNTING
TX043765,PERIOD_MISMATCH,ACCOUNTING
TX043781,PERIOD_MISMATCH,ACCOUNTING
TX043839,PERIOD_MISMATCH,ACCOUNTING
TX043892,PERIOD_MISMATCH,ACCOUNTING
TX043898,PERIOD_MISMATCH,ACCOUNTING
TX044043,PERIOD_MISMATCH,ACCOUNTING
TX044175,PERIOD_MISMATCH,ACCOUNTING
TX044215,PERIOD_MISMATCH,ACCOUNTING
TX044426,PERIOD_MISMATCH,ACCOUNTING
TX044449,PERIOD_MISMATCH,ACCOUNTING
TX045245,PERIOD_MISMATCH,ACCOUNTING
TX045536,PERIOD_MISMATCH,ACCOUNTING
TX045837,PERIOD_MISMATCH,ACCOUNTING
TX046501,PERIOD_MISMATCH,ACCOUNTING
TX046631,PERIOD_MISMATCH,ACCOUNTING
TX046766,PERIOD_MISMATCH,ACCOUNTING
TX047312,PERIOD_MISMATCH,ACCOUNTING
TX047333,PERIOD_MISMATCH,ACCOUNTING
TX047552,PERIOD_MISMATCH,ACCOUNTING
TX047856,PERIOD_MISMATCH,ACCOUNTING
TX048059,PERIOD_MISMATCH,ACCOUNTING
TX048256,PERIOD_MISMATCH,ACCOUNTING
TX048270,PERIOD_MISMATCH,ACCOUNTING
TX048398,PERIOD_MISMATCH,ACCOUNTING
TX049132,PERIOD_MISMATCH,ACCOUNTING
TX049180,PERIOD_MISMATCH,ACCOUNTING
TX049189,PERIOD_MISMATCH,ACCOUNTING
TX049243,PERIOD_MISMATCH,ACCOUNTING
TX049474,PERIOD_MISMATCH,ACCOUNTING
TX049764,PERIOD_MISMATCH,ACCOUNTING
TX003693,REPROCESSED_TRANSACTION,ACCOUNTING
TX004675,REPROCESSED_TRANSACTION,ACCOUNTING
TX004953,REPROCESSED_TRANSACTION,ACCOUNTING
TX005235,REPROCESSED_TRANSACTION,ACCOUNTING
TX005354,REPROCESSED_TRANSACTION,ACCOUNTING
TX006226,REPROCESSED_TRANSACTION,ACCOUNTING
TX006707,REPROCESSED_TRANSACTION,ACCOUNTING
TX007494,REPROCESSED_TRANSACTION,ACCOUNTING
TX007515,REPROCESSED_TRANSACTION,ACCOUNTING
TX007736,REPROCESSED_TRANSACTION,ACCOUNTING
TX007890,REPROCESSED_TRANSACTION,ACCOUNTING
TX007980,REPROCESSED_TRANSACTION,ACCOUNTING
TX008355,REPROCESSED_TRANSACTION,ACCOUNTING
TX010440,REPROCESSED_TRANSACTION,ACCOUNTING
TX010497,REPROCESSED_TRANSACTION,ACCOUNTING
TX011752,REPROCESSED_TRANSACTION,ACCOUNTING
TX013213,REPROCESSED_TRANSACTION,ACCOUNTING
TX013644,REPROCESSED_TRANSACTION,ACCOUNTING
TX013863,REPROCESSED_TRANSACTION,ACCOUNTING
TX013884,REPROCESSED_TRANSACTION,ACCOUNTING
TX013968,REPROCESSED_TRANSACTION,ACCOUNTING
TX014214,REPROCESSED_TRANSACTION,ACCOUNTING
TX014354,REPROCESSED_TRANSACTION,ACCOUNTING
TX014878,REPROCESSED_TRANSACTION,ACCOUNTING
TX015172,REPROCESSED_TRANSACTION,ACCOUNTING
TX016257,REPROCESSED_TRANSACTION,ACCOUNTING
TX016293,REPROCESSED_TRANSACTION,ACCOUNTING
TX016314,REPROCESSED_TRANSACTION,ACCOUNTING
TX016419,REPROCESSED_TRANSACTION,ACCOUNTING
TX017057,REPROCESSED_TRANSACTION,ACCOUNTING
TX017106,REPROCESSED_TRANSACTION,ACCOUNTING
TX017176,REPROCESSED_TRANSACTION,ACCOUNTING
TX018586,REPROCESSED_TRANSACTION,ACCOUNTING
TX018736,REPROCESSED_TRANSACTION,ACCOUNTING
TX018950,REPROCESSED_TRANSACTION,ACCOUNTING
TX020506,REPROCESSED_TRANSACTION,ACCOUNTING
TX020610,REPROCESSED_TRANSACTION,ACCOUNTING
TX021667,REPROCESSED_TRANSACTION,ACCOUNTING
TX022685,REPROCESSED_TRANSACTION,ACCOUNTING
TX023143,REPROCESSED_TRANSACTION,ACCOUNTING
TX023481,REPROCESSED_TRANSACTION,ACCOUNTING
TX024375,REPROCESSED_TRANSACTION,ACCOUNTING
TX024911,REPROCESSED_TRANSACTION,ACCOUNTING
TX025333,REPROCESSED_TRANSACTION,ACCOUNTING
TX025682,REPROCESSED_TRANSACTION,ACCOUNTING
TX026088,REPROCESSED_TRANSACTION,ACCOUNTING
TX026250,REPROCESSED_TRANSACTION,ACCOUNTING
TX026697,REPROCESSED_TRANSACTION,ACCOUNTING
TX027069,REPROCESSED_TRANSACTION,ACCOUNTING
TX027170,REPROCESSED_TRANSACTION,ACCOUNTING
TX027183,REPROCESSED_TRANSACTION,ACCOUNTING
TX027229,REPROCESSED_TRANSACTION,ACCOUNTING
TX027277,REPROCESSED_TRANSACTION,ACCOUNTING
TX027328,REPROCESSED_TRANSACTION,ACCOUNTING
TX027419,REPROCESSED_TRANSACTION,ACCOUNTING
TX027439,REPROCESSED_TRANSACTION,ACCOUNTING
TX027982,REPROCESSED_TRANSACTION,ACCOUNTING
TX028096,REPROCESSED_TRANSACTION,ACCOUNTING
TX028385,REPROCESSED_TRANSACTION,ACCOUNTING
TX028501,REPROCESSED_TRANSACTION,ACCOUNTING
TX028619,REPROCESSED_TRANSACTION,ACCOUNTING
TX030173,REPROCESSED_TRANSACTION,ACCOUNTING
TX030231,REPROCESSED_TRANSACTION,ACCOUNTING
TX030879,REPROCESSED_TRANSACTION,ACCOUNTING
TX031825,REPROCESSED_TRANSACTION,ACCOUNTING
TX032446,REPROCESSED_TRANSACTION,ACCOUNTING
TX032994,REPROCESSED_TRANSACTION,ACCOUNTING
TX033044,REPROCESSED_TRANSACTION,ACCOUNTING
TX034868,REPROCESSED_TRANSACTION,ACCOUNTING
TX035065,REPROCESSED_TRANSACTION,ACCOUNTING
TX036939,REPROCESSED_TRANSACTION,ACCOUNTING
TX037601,REPROCESSED_TRANSACTION,ACCOUNTING
TX038087,REPROCESSED_TRANSACTION,ACCOUNTING
TX039416,REPROCESSED_TRANSACTION,ACCOUNTING
TX039711,REPROCESSED_TRANSACTION,ACCOUNTING
TX039714,REPROCESSED_TRANSACTION,ACCOUNTING
TX039765,REPROCESSED_TRANSACTION,ACCOUNTING
TX039914,REPROCESSED_TRANSACTION,ACCOUNTING
TX041328,REPROCESSED_TRANSACTION,ACCOUNTING
TX041604,REPROCESSED_TRANSACTION,ACCOUNTING
TX041705,REPROCESSED_TRANSACTION,ACCOUNTING
TX041727,REPROCESSED_TRANSACTION,ACCOUNTING
TX041835,REPROCESSED_TRANSACTION,ACCOUNTING
TX042742,REPROCESSED_TRANSACTION,ACCOUNTING
TX043123,REPROCESSED_TRANSACTION,ACCOUNTING
TX043794,REPROCESSED_TRANSACTION,ACCOUNTING
TX044630,REPROCESSED_TRANSACTION,ACCOUNTING
TX044695,REPROCESSED_TRANSACTION,ACCOUNTING
TX045302,REPROCESSED_TRANSACTION,ACCOUNTING
TX045587,REPROCESSED_TRANSACTION,ACCOUNTING
TX045748,REPROCESSED_TRANSACTION,ACCOUNTING
TX046259,REPROCESSED_TRANSACTION,ACCOUNTING
TX046260,REPROCESSED_TRANSACTION,ACCOUNTING
TX047370,REPROCESSED_TRANSACTION,ACCOUNTING
TX047926,REPROCESSED_TRANSACTION,ACCOUNTING
TX048592,REPROCESSED_TRANSACTION,ACCOUNTING
